index,brand,model,Specification,Device,price,Rating,processor_brand,processor_tier,num_cores,num_threads,ram_memory,primary_storage_type,primary_storage_capacity,secondary_storage_type,secondary_storage_capacity,gpu_brand,gpu_type,is_touch_screen,display_size,resolution_width,resolution_height,os,year_of_warranty
694,hp,HP Envy 15-fe0032TU,13th Gen Core i7/ 16GB/ 1TB SSD/ Win11,Laptop,115990,70,intel,core i7,10,12,16,SSD,1024,No secondary storage,0,intel,integrated,TRUE,15.6,1920,1080,windows,1
695,asus,Asus Vivobook 16X 2023 K3605ZF-MBN544WS,12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph,Laptop,83599,72,intel,core i5,8,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,FALSE,16,1920,1200,windows,1
696,asus,Asus ROG Zephyrus G14 2023 GA402XU-N2045WS,AMD Ryzen 9 7940HS/ 16GB/ 1TB SSD/ Win11/ 6GB Graph,Gaming Laptop,139990,83,amd,ryzen 9,8,16,16,SSD,1024,No secondary storage,0,nvidia,dedicated,FALSE,14,2560,1600,windows,1
697,dell,Dell Inspiron 5430 2023,13th Gen Core i7/ 16GB/ 512GB SSD/ Win11,Laptop,87990,56,intel,core i7,10,12,16,SSD,512,No secondary storage,0,intel,integrated,FALSE,14,1920,1080,windows,1
698,asus,Asus TUF Gaming F15 FX506HF-HN026W,11th Gen Core i5/ 8GB/ 1TB SSD/ Win11/ 4GB Graph,Gaming Laptop,58990,71,intel,core i5,6,12,8,SSD,1024,No secondary storage,0,nvidia,dedicated,FALSE,15.6,1920,1080,windows,1
699,lenovo,Lenovo ThinkBook 15 G5 21JFA00QIN,AMD Ryzen 7 7730U/ 8 GB/ 512 GB SSD/ DOS,Laptop,49990,64,amd,ryzen 7,8,16,8,SSD,512,No secondary storage,0,amd,integrated,FALSE,15.6,1920,1080,dos,1
700,lenovo,Lenovo IdeaPad Gaming 3 82K2022VIN,AMD Ryzen 5-5600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph,Gaming Laptop,60490,67,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,nvidia,dedicated,FALSE,15.6,1920,1080,windows,1
701,lenovo,Lenovo IdeaPad 3 15ITL05 81X800N2IN,11th Gen Core i3/ 8GB/ 512GB SSD/ Win11,Laptop,35490,59,intel,core i3,2,4,8,SSD,512,No secondary storage,0,intel,integrated,FALSE,15.6,1920,1080,windows,1
702,lenovo,Lenovo IdeaPad Gaming 3 15IAH7 82S9014KIN,12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph,Gaming Laptop,71990,70,intel,core i5,8,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,FALSE,15.6,1920,1080,windows,1
703,dell,Dell Inspiron 7420 2in1,12th Gen Core i7/ 16GB/ 512GB SSD/ Win11,Laptop,90490,67,intel,core i7,10,12,16,SSD,512,No secondary storage,0,intel,integrated,TRUE,14,1920,1200,windows,1
704,hp,HP 14-em0026AU,AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home,Laptop,44990,58,amd,ryzen 5,4,8,8,SSD,512,No secondary storage,0,amd,integrated,FALSE,14,1920,1080,windows,1
705,msi,MSI Cyborg 15 A12VF-049IN,12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 8GB Graph,Gaming Laptop,111990,78,intel,core i7,10,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,FALSE,15.6,1920,1080,windows,2
706,lenovo,Lenovo ThinkPad E14 Gen 4 21E3S06Q00,12th Gen Core i3/ 8GB/ 512GB SSD/ DOS,Laptop,45500,57,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,FALSE,14,1920,1080,dos,1
707,dell,Dell Vostro 5620,12th Gen Core i3/ 8GB/ 512GB SSD/ Win11,Laptop,40990,58,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,FALSE,16,1920,1080,windows,1
708,dell,Dell Vostro 3525 D560926WIN9B,AMD Ryzen 5-5500U/ 8GB/ 512GB SSD/ Win11,Laptop,43690,52,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,amd,integrated,FALSE,15.6,1920,1080,windows,1
709,lenovo,Lenovo ThinkPad E14 Gen 4 21E3S06D00,12th Gen Core i3/ 8GB/ 512GB SSD/ Win11,Laptop,49999,62,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,FALSE,14,1920,1080,windows,1
710,lenovo,Lenovo Thinkpad E14 21E3S06300,12th Gen Core i5/ 8GB/ 512GB SSD/ DOS,Laptop,66199,62,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,FALSE,14,1920,1080,dos,1
711,acer,Acer Aspire 3 A315-510P,Intel Core i3 N305/ 8GB/ 256GB SSD/ Win11 Home,Laptop,29980,50,intel,core i3,8,8,8,SSD,256,No secondary storage,0,intel,integrated,FALSE,15.6,1920,1080,windows,1
712,dell,Dell Inspiron 16 5635,AMD Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win11,Laptop,55990,60,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,amd,integrated,FALSE,16,1920,1200,windows,1
713,acer,Acer Aspire 3 NX.KDESI.008,AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home,Laptop,29490,57,amd,ryzen 3,4,8,8,SSD,512,No secondary storage,0,amd,integrated,FALSE,15.6,1920,1080,windows,1
714,lenovo,Lenovo IdeaPad Slim 3 82XQ008EIN,AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home,Laptop,33490,57,amd,ryzen 3,4,8,8,SSD,512,No secondary storage,0,amd,integrated,FALSE,15.6,1920,1080,windows,1
715,hp,HP Pavilion 14-dv1043TU,11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home,Laptop,53699,62,intel,core i5,4,8,8,SSD,512,No secondary storage,0,intel,integrated,FALSE,14,1920,1080,windows,1
716,acer,Acer Aspire 5 A515-58M 2023,13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home,Gaming Laptop,42990,50,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,FALSE,15.6,1920,1080,windows,1
717,msi,MSI Bravo 15 C7UCXK-094IN,AMD Ryzen 5 7535HS/ 16 GB RAM/ 512 GB SSD/ Win 11/ 4 GB Graphics,Gaming Laptop,57990,67,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,FALSE,15.6,1920,1080,windows,2
718,msi,MSI Bravo 15 C7UCXK-095IN,AMD Ryzen 5 7535HS/ 8 GB RAM/ 512 GB SSD/ Win 11/ 4 GB Graphics,Gaming Laptop,54990,65,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,nvidia,dedicated,FALSE,15.6,1920,1080,windows,2
719,dell,Dell Latitude 3420 GD723YX17,11th Gen Core i5/ 8GB/ 512GB SSD/ Ubuntu,Laptop,47990,60,intel,core i5,4,8,8,SSD,512,No secondary storage,0,intel,integrated,FALSE,14,1366,768,ubuntu,1
720,msi,MSI Bravo 15 C7VFK-087IN,AMD Ryzen 7 7735HS/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph,Gaming Laptop,104990,78,amd,ryzen 7,8,16,16,SSD,1024,No secondary storage,0,nvidia,dedicated,FALSE,15.6,1920,1080,windows,1
721,msi,MSI Bravo 15 C7UDXK-093IN,AMD Ryzen 5 7535HS/ 16 GB RAM/ 512 GB SSD/ Win 11/ 6 GB Graphics,Gaming Laptop,74990,69,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,FALSE,15.6,1920,1080,windows,2
722,msi,MSI Bravo 15 C7VEK-088IN,AMD Ryzen 7 7735HS/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph,Gaming Laptop,94990,77,amd,ryzen 7,8,16,16,SSD,1024,No secondary storage,0,nvidia,dedicated,FALSE,15.6,1920,1080,windows,1
723,acer,Acer One 14 Z8-415 2023,11th Gen Core i5 / 16GB/ 512GB SSD/ Win11 Home,Laptop,40990,60,intel,core i5,4,8,16,SSD,512,No secondary storage,0,intel,integrated,FALSE,14,1920,1080,windows,1
724,msi,MSI Thin GF63 11UCX-1471IN,11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph,Gaming Laptop,50990,66,intel,core i5,6,12,8,SSD,512,No secondary storage,0,nvidia,dedicated,FALSE,15.6,1920,1080,windows,2
725,asus,Asus Vivobook 15 X1504ZA-NJ521WS,12th Gen Core i5/ 8GB/ 512GB SSD/ Win11,Laptop,47980,59,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,FALSE,15.6,1920,1080,windows,1
